label,text
0,@USAirways according to @wtop DCA seems to be recovering nicely from yesterday's snow so why are you Cancelled Flightling flights out there?
0,@USAirways I'm trying to merge my freq flyer accts but keep getting an error message and only a machine when calling the # provided. Help!
0,@USAirways now in a black hole of your phone system
0,@united I tried but no one was available in bogota and everyone was rude in Houston. I was stuck for 35 hours because of you guys
1,@JetBlue so happy you can accommodate peanut/treenut allergies on flight! 1st online cover from air provider
0,"@USAirways call dropped &amp; no call back...another 45min-hour for another rep. The worst CS ever, online, by phone &amp; in person."
0,"@USAirways - you kind of screwed my day up, at least it was outbound, but you did save it by stranding me in a @RenHotels @MarriottRewards"
0,@united 25 minute hold is 1 hr. 25 min. @ABC11_WTVD
0,@AmericanAir im tryin to book a flight but cant get ahold of anyone!
1,@VirginAmerica I'm sure a lot of your 747 and 777 JFK-LHR flights go a lot faster than 513mph with a strong tailwind.
0,@USAirways yes. It says bag is being delivered. The local number says Not Open. Asked main # for cust service got hung up on.
0,@united flight 403 is delayed 40 min bc a missing screw and were in danger of missing flight 6491
0,"@JetBlue disappointed that my flight back to boston from PR was Cancelled Flightled,rebooked 4 the next day,delayed that one too, and no compensation"
0,@USAirways @AmericanAir Not providing pilots for your flights: is this a new feature of your merger? #efficencies
0,@SouthwestAir  Poor customer service displayed over the weekend during the storm. I was stuck on the tarmac for 2.5 hours with no answer!
0,@united no wheelchairs
0,"@usairways I am sure you are sincere in your apology, its disappointing from a customer perspective when you want loyal customers #options"
1,@united Please send me the link/email to formally compliment Irene in SLC on some of the best customer service ever. #PaxEx
0,@AmericanAir at some point u need to tell passengers what is going on. At Jfk waiting to get on flight it is a mess.
0,@virginamerica how's a direct flight FLL-&gt;SFO have unexpected layover in Vegas 4 fuel yet peeps next to me bought for Vegas flight. #sneaky
0,@AmericanAir I have been waiting at this airport since 11 am and have to wait until 8:30 tomorrow and cannot get any sort of help!
0,Well lets see.  You could pay for my Negroni with bitcoin. @JetBlue
0,@AmericanAir My flight to @dfwairport was Cancelled Flightled. Mess ensued. Please thank the awesome Marcos (Concierge Key @ GRU) for sorting it out!
1,@VirginAmerica Like http://t.co/VPqEm31XUQ
0,@americanair Seattle check-in. 1 desk servicing full service line. 2 desks servicing priority. Full srvc wait 30+ minutes. Customer svc fail
0,@USAirways I fucking hate your customer service. I've been on hold all morning trying to figure out why you Cancelled Flighted my flight.
0,@AmericanAir right on cue with the delays👌
1,@USAirways ok thank you! Very helpful! This is why you're my favorite airline!
0,@USAirways Three hour delay from Miami to London.  None of the other flights today are delayed. Put me on another flight!
0,@SouthwestAir we didn't nothing was ruined just wet. Just frustrating when after traveling for 12 hours you can't change into clean clothes
0,@USAirways I can't wait for the @nytimes and @WSJ to find out how poorly @USAirways handled this situation. #shameful http://t.co/HHOxQPsUbA
1,@AmericanAir thanks
0,@JetBlue now we are waiting over an half hr for the packages. What's wrong with you guys?? http://t.co/wVGpp3Ymz1
0,@JetBlue we need an ETA please
0,@united seriously? After waiting 2 hours on the plane for my 10:20 flight to leave at 3pm I have to leave the plane? Great. Just great.
0,@AmericanAir so you fail again flight to rdu sitting waiting on flight attendants. your logistics are not good
1,Power Moves RT @JetBlue: Our fleet's on fleek. http://t.co/t9s68korSN
0,@united yes. Bags came 1 hr after I arrived at baggage claim. Awful experience on the ground at BHM
0,@JetBlue Tell me at what point will u realize u can't fly into DCA tonight- u Cancelled Flightled the 1pm when will u Cancelled Flight the 5:26
1,@USAirways knows customer service!! Thank you for starting our 2 week vacay on an amazing note! Thank you sarita!!!
0,@USAirways The fact we did not get notified hindered our ability to look for alternate flights before they were snapped up.
0,"@united your b737-800w  literally the smallest seats I have ever have, my dad got stuck In the tiny bathroom ad well #disspointed #premier1k"
0,"@USAirways @AuroraBIZ check your bag, @PHLAirport bag handlers broke into my suitcase and stole my camera, bag was returned in a trash bag"
0,"@USAirways status shows ""delayed"" it was just ""waiting for takeoff"" so did it depart? It certainly didn't at 4:17pm. http://t.co/emRUbu4WzD"
0,@united Please stall flight 1535 out of ORD. I have to get to SNA tonight.
0,@SouthwestAir There is no way that I am getting back on a plane with your airline. I will be calling to get a refund. As I drive 17 hrs home
0,@SouthwestAir flt 648 from Buf to MCO. Conf#FGKXV5. Please also look into reimburse for car 587701925COUNT that I had to Cancelled Flight
0,"@AmericanAir @Active_Aly thx. We have already been on the iberia website, and seat reservation is unavailable. Hopefully we can call them."
1,"@AmericanAir thanks for the recommendation. We've been sitting here for 45 minutes, last update was 35 min ago."
0,"@USAirways Spoke on the phone 3 or 4 times, but no resolution. I'm still waiting to get my money back but now prices are jacked up"
0,@USAirways nothing important to do.  Why was I told to wait in the @AmericanAir line?  #patiencerunningout
1,@JetBlue TA off site at #thelodge. Should be a fun day. @YeniettElswood @AndrewBiga @CodyCleverly @HeidiMacey @motherpollock
0,@SouthwestAir but to make us tru to find space in other flights.  This customer service is as bad as @SpiritAirlines.
0,@USAirways I've been on hold for 75 minutes waiting to talk to someone about my flight tomorrow. Is there another number to call?
1,@JetBlue you found my camera!  Thank you!  You rock!
0,@USAirways any word on flight 1748 getting out of DFW in the near future? Stuck on plane at gate for over an hour
0,@united they wouldn't let me on. Real nice of you! Just love your awesome service. And U have 2 people working this customer service line..
0,@USAirways told to work it out ourselves #joke #fail
0,@USAirways what is the damn delay????
0,"@AmericanAir  Dear American, when did 2 hour hold times become the industry standard?  Have you heard of additional staffing during weather?"
0,@AmericanAir This doesn't address my issue. I am on hold for 30 min to speak with an agent.
0,@AmericanAir flight 3056 DFW still has all passengers sitting on the plane waiting for luggage to be loaded
0,"@United Wonder why people hate dealing with airlines?  Ridiculous and inflexible ""policies"".  I need a phone number and a resolution.  Now."
0,@united probably wouldn't be doing it had someone returned my call or email. Case number 8273993
0,@AmericanAir Again you guys are a huge joke and Cancelled Flight your flight for no reason. This is the 3rd time in one trip for me that you have
1,@JetBlue currently dancing in the terminal. love Stevie!
0,@united plus you horrible seating and poor customer service everywhere I've flown. now you take away the mileage program..horrible
0,@SouthwestAir I am going to stop flying with you.  Delays everytime.  This time due to paperwork?
0,@AmericanAir It is now going to be reported to the police due to the sexual assult sad that you didn't care
0,"@AmericanAir you guys Cancelled Flightled my flight for today and booked me for tomorrow, so unfortunately i have rebooked. Thanks"
0,@AmericanAir try contacting everyone on that flight with a refund offer and we might believe you are sincere
0,"@AmericanAir way to ruin a vacation, my brother has called all night and had multiple places in line only to get dead air on call back"
0,"@USAirways My family, friends and colleagues will NEVER  fly USAir again. Bad weather happens. The good airlines seem to communicate better."
1,@united this flight has been amazing. This is the best flight I have ever been on I am not kidding. Service is INCREDIBLE!
1,"@united Don't know her last name, but Karen at your call center is terrific.  Friendly, helpful.  Terrific representative. Kudos."
1,"@JetBlue FYI, I'm onboard #616 comfortably travelling to JFK, seat was no problem as you said. Thanks for making flying more civilized!"
0,@VirginAmerica I cannot even open my laptop in seat 4C and I paid a premium for this?!!   Let me out of here!
0,@USAirways still no rep can talk 3 days Late Flightr. U r asking me to checkin to my flight tmrw and my refund is being requested.  Deal w this!!
0,@SouthwestAir me not to be able to rebook another flight. Drove to ATL to catch a flight.... Was charged $40 just to get the a group I had
0,@USAirways the plane i am on is having mechanical issues. Why cant i get off and get on a new flight? Now i have missed my connecting flight
0,@SouthwestAir No like I said I could not reach anyone at your company so I had to rent a car and chalk the whole thing up to a loss
0,@usairways #usairways #unacceptable #holdtime REALLY?! http://t.co/UPp41AbxrQ
0,@united I have never been mislead by a company as many times as I have this week by United Airlines!
0,@united has once again let me down. Don't think I've ever flown with them and not had problems. Worst airline period.
0,@united I would have made it if you hadn't already booked me on another flight and Cancelled Flighted my original reservation.
